text,image
손바닥,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/son_ba_dag_002_.png
손톱,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/son_tob_.png
손톱,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/son_tob_201_.png
심장,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/sim_jang_001_.png
심장,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/sim_jang_002_.png
어깨,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/eo_ggae_001_.png
어깨,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/eo_ggae_002_.png
어깨,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/eo_ggae_003_.png
어깨,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/eo_ggae_201_.png
온몸,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/on_mom_201_.png
입,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/ib_201_.png
입술,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/ib_sul_001_.png
입술,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/ib_sul_002_.png
입술,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/ib_sul_201_.png
코,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/ko_.png
코,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/ko_201_.png
콧수염,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/kos_su_yeom_001_.png
콧수염,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/kos_su_yeom_002_.png
턱,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/teog_001_.png
턱,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/teog_002_.png
턱,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/teog_201_.png
턱수염,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/teog_su_yeom_001_.png
턱수염,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/teog_su_yeom_002_.png
팔꿈치,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/pal_ggum_ci_201_.png
혀,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/hyeo_.png
혀,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n11_u_ri_yi_mom_/hyeo_201_.png
무서워요,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n12_byeong_weon_gi_ta_/mu_seo_weo_yo_.png
여기,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n12_byeong_weon_gi_ta_/yeo_gi_2.png
장례식,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n12_byeong_weon_gi_ta_/jang_rye_sig_.png
피,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n12_byeong_weon_gi_ta_/pi_.png
핀셋,http://220.69.171.28:8080/Symbol/Symbol/n6_geon_gang_/n12_byeong_weon_gi_ta_/pin_ses_.png
00예매해주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/xx_ye_mae_hae_ju_se_yo_.png
고소(신고)하고싶어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/go_so_sin_go_ha_go_sip_eo_yo_.png
교통사고가-났어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/gyo_tong_sa_go_ga_nass_eo_yo_002_.png
교통사고가났어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/gyo_tong_sa_go_ga_nass_eo_yo_001_.png
기다려주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/gi_da_ryeo_ju_se_yo_.png
기다려주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/gi_da_ryeo_ju_se_yo_201_.png
길이-너무-막혔어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/gil_i_neo_mu_mag_hyeoss_eo_yo_.png
내릴거예요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/nae_ril_geo_ye_yo_.png
노선안내판,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/no_seon_an_nae_pan_.png
리프트타는곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ri_peu_teu_ta_neun_gos_001_.png
리프트타는곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ri_peu_teu_ta_neun_gos_002_.png
문열어주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/mun_yeol_eo_ju_se_yo_2.png
바퀴가펑크났어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ba_kwi_ga_peong_keu_nass_eo_yo_.png
반대편정류장어디에요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ban_dae_pyeon_jeong_ryu_jang_eo_di_e_yo_.png
버스기다려요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/beo_seu_gi_da_ryeo_yo_001_.png
버스기다려요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/beo_seu_gi_da_ryeo_yo_002_.png
버스를놓쳤어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/beo_seu_reul_noh_cyeoss_eo_yo_.png
버스정류장,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/beo_seu_jeong_ryu_jang_001_.png
버스정류장,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/beo_seu_jeong_ryu_jang_002_.png
벨눌러주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/bel_nul_reo_ju_se_yo_.png
비켜주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/bi_kyeo_ju_se_yo_.png
비켜주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/bi_kyeo_ju_se_yo_201_.png
빨간불이켜졌어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/bbal_gan_bul_i_kyeo_jyeoss_eo_yo_001_.png
빨간불이켜졌어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/bbal_gan_bul_i_kyeo_jyeoss_eo_yo_002_.png
빨간불이켜졌어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/bbal_gan_bul_i_kyeo_jyeoss_eo_yo_003_.png
빨리가주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/bbal_ri_ga_ju_se_yo_.png
시간이더필요해요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/si_gan_i_deo_pil_yo_hae_yo_.png
신호등,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/sin_ho_deung_001_.png
신호등,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/sin_ho_deung_002_.png
안전벨트를매요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/an_jeon_bel_teu_reul_mae_yo_201_.png
안전벨트매주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/an_jeon_bel_teu_mae_ju_se_yo_001_.png
안전벨트매주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/an_jeon_bel_teu_mae_ju_se_yo_002_.png
언제데릴러올수있으세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/eon_je_de_ril_reo_ol_su_iss_eu_se_yo_.png
여기가아니에요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/yeo_gi_ga_a_ni_e_yo_.png
예약번호는000이예요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ye_yag_beon_ho_neun_xxx_i_ye_yo_.png
예약을취소하고싶어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ye_yag_eul_cwi_so_ha_go_sip_eo_yo_.png
왕복으로-몇시간-걸리나요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/wang_bog_eu_ro_myeoc_si_gan_geol_ri_na_yo_001_.png
왕복으로몇시간걸리나요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/wang_bog_eu_ro_myeoc_si_gan_geol_ri_na_yo_002_.png
운전면허증,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/un_jeon_myeon_heo_jeung_1.png
운전면허증따고싶어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/un_jeon_myeon_heo_jeung_dda_go_sip_eo_yo_.png
이동-도우미,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/i_dong_do_u_mi_.png
일찍-가야해요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/il_jjig_ga_ya_hae_yo_.png
장애인등록증여기있어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/jang_ae_in_deung_rog_jeung_yeo_gi_iss_eo_yo_.png
저는휠체어를사용합니다,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/jeo_neun_hwil_ce_eo_reul_sa_yong_hab_ni_da_.png
지하철역,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ji_ha_ceol_yeog_.png
지하철역,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ji_ha_ceol_yeog_201_.png
차문-잠궈주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ca_mun_jam_gweo_ju_se_yo_002_.png
차문잠궈주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/ca_mun_jam_gweo_ju_se_yo_001_.png
참으세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/cam_eu_se_yo_001_.png
참으세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/cam_eu_se_yo_002_.png
초록불이켜졌어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/co_rog_bul_i_kyeo_jyeoss_eo_yo_001_.png
초록불이켜졌어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/co_rog_bul_i_kyeo_jyeoss_eo_yo_002_.png
초록불이켜졌어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/co_rog_bul_i_kyeo_jyeoss_eo_yo_003_.png
초보운전이에요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/co_bo_un_jeon_i_e_yo_.png
콜택시가늦게왔어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/kol_taeg_si_ga_neuj_ge_wass_eo_yo_.png
택시타는곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/taeg_si_ta_neun_gos_001_.png
택시타는곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/taeg_si_ta_neun_gos_002_.png
환승역-어디에요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/hwan_seung_yeog_eo_di_e_yo_002_.png
환승역어디에요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/hwan_seung_yeog_eo_di_e_yo_001_.png
휠체어리프트있는버스가필요해요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/hwil_ce_eo_ri_peu_teu_iss_neun_beo_seu_ga_pil_yo_hae_yo_.png
휠체어실어주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/hwil_ce_eo_sil_eo_ju_se_yo_001_.png
휠체어실어주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/hwil_ce_eo_sil_eo_ju_se_yo_002_.png
휠체어실어주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n1_zcorez_/hwil_ce_eo_sil_eo_ju_se_yo_002_.png
1호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n1_ho_seon_001_.png
1호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n1_ho_seon_002_.png
1호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n1_ho_seon_003_.png
2호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n2_ho_seon_001_.png
2호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n2_ho_seon_002_.png
2호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n2_ho_seon_003_.png
3호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n3_ho_seon_001_.png
3호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n3_ho_seon_002_.png
3호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n3_ho_seon_003_.png
4호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n4_ho_seon_001_.png
4호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n4_ho_seon_002_.png
4호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n4_ho_seon_003_.png
5호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n5_ho_seon_001_.png
5호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n5_ho_seon_002_.png
5호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n5_ho_seon_003_.png
6호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n6_ho_seon_001_.png
6호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n6_ho_seon_002_.png
6호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n6_ho_seon_003_.png
7호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n7_ho_seon_001_.png
7호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n7_ho_seon_002_.png
7호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n7_ho_seon_003_.png
8호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n8_ho_seon_001_.png
8호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n8_ho_seon_002_.png
8호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n8_ho_seon_003_.png
9호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n9_ho_seon_001_.png
9호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n9_ho_seon_002_.png
9호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/n9_ho_seon_003_.png
갈아타요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gal_a_ta_yo_.png
경의선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gyeong_yi_seon_001_.png
경의선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gyeong_yi_seon_002_.png
경춘선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gyeong_cun_seon_001_.png
경춘선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gyeong_cun_seon_002_.png
공항철도,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gong_hang_ceol_do_001_.png
공항철도,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gong_hang_ceol_do_002_.png
기관사,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gi_gwan_sa_001_.png
기관사,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/gi_gwan_sa_002_.png
나가는-곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/na_ga_neun_gos_002_.png
나가는곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/na_ga_neun_gos_001_.png
눌러주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/nul_reo_ju_se_yo_.png
리프트,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ri_peu_teu_001_.png
리프트,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ri_peu_teu_002_.png
보증금환급기,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/bo_jeung_geum_hwan_geub_gi_.png
분당선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/bun_dang_seon_001_.png
분당선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/bun_dang_seon_002_.png
분당선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/bun_dang_seon_003_.png
분실물센터,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/bun_sil_mul_sen_teo_001_.png
분실물센터,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/bun_sil_mul_sen_teo_002_.png
스크린도어,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/seu_keu_rin_do_eo_.png
승차권,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/seung_ca_gweon_.png
승차권판매기,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/seung_ca_gweon_pan_mae_gi_.png
신분당선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/sin_bun_dang_seon_001_.png
신분당선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/sin_bun_dang_seon_002_.png
어떻게가요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/eo_ddeoh_ge_ga_yo_.png
에버라인,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/e_beo_ra_in_.png
에스컬레이터,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/e_seu_keol_re_i_teo_.png
역무원,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/yeog_mu_weon_.png
요금,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/yo_geum_.png
의정부경전철,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/yi_jeong_bu_gyeong_jeon_ceol_.png
인천1호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/in_ceon_1_ho_seon_001_.png
인천1호선,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/in_ceon_1_ho_seon_002_.png
자주가는장소(역명),http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ja_ju_ga_neun_jang_so_yeog_myeong_.png
전광판,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/jeon_gwang_pan_.png
지하철,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ji_ha_ceol_2.png
지하철,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ji_ha_ceol_201_.png
지하철노선안내도,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ji_ha_ceol_no_seon_an_nae_do_.png
지하철역사이름,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ji_ha_ceol_yeog_sa_i_reum_.png
충전해주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/cung_jeon_hae_ju_se_yo_.png
카드,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ka_deu_.png
타는곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ta_neun_gos_.png
타요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/ta_yo_003_.png
표사는곳,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/pyo_sa_neun_gos_.png
환승역,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/hwan_seung_yeog_.png
휠체어밀어주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n2_ji_ha_ceol_/hwil_ce_eo_mil_eo_ju_se_yo_.png
TMONEY카드,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/ztmoneyz_ka_deu_.png
가까운-버스정류장-알려주세요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/ga_gga_un_beo_seu_jeong_ryu_jang_al_ryeo_ju_se_yo_.png
고속도로,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/go_sog_do_ro_001_.png
고속도로,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/go_sog_do_ro_002_.png
고속도로휴게소,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/go_sog_do_ro_hyu_ge_so_.png
고속도로휴게소에서쉬어가요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/go_sog_do_ro_hyu_ge_so_e_seo_swi_eo_ga_yo_.png
고속버스우등,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/go_sog_beo_seu_u_deung_.png
고속버스일반,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/go_sog_beo_seu_il_ban_.png
고속버스터미널,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/go_sog_beo_seu_teo_mi_neol_.png
관광버스,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/gwan_gwang_beo_seu_.png
국도,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/gug_do_.png
내릴래요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/nae_ril_rae_yo_001_.png
내릴래요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/nae_ril_rae_yo_002_.png
내릴래요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/nae_ril_rae_yo_201_.png
다른-걸로-갈아타야-하나요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/da_reun_geol_ro_gal_a_ta_ya_ha_na_yo_.png
마을버스,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/ma_eul_beo_seu_.png
막차,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/mag_ca_.png
막차시간은-언제인가요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/mag_ca_si_gan_eun_eon_je_in_ga_yo_002_.png
막차시간은언제인가요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/mag_ca_si_gan_eun_eon_je_in_ga_yo_001_.png
몇번버스-타야하나요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/myeoc_beon_beo_seu_ta_ya_ha_na_yo_.png
몇정거장남았어요,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/myeoc_jeong_geo_jang_nam_ass_eo_yo_.png
버스,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_001_.png
버스,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_002_.png
버스,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_003_.png
버스,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_004_.png
버스,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_201_.png
버스기사,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_gi_sa_001_.png
버스기사,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_gi_sa_002_.png
버스기사,http://220.69.171.28:8080/Symbol/Symbol/n7_gyo_tong_/n3_beo_seu_/beo_seu_gi_sa_003_.png
